"Date","Alameda","Alpine","Amador","Butte","Calaveras","Colusa","Contra Costa","Del Norte","El Dorado","Fresno","Glenn","Humboldt","Imperial","Inyo","Kern","Kings","Lake","Lassen","Los Angeles","Madera","Marin","Mariposa","Mendocino","Merced","Modoc","Mono","Monterey","Napa","Nevada","Orange","Placer","Plumas","Riverside","Sacramento","San Benito","San Bernardino","San Diego","San Francisco","San Joaquin","San Luis Obispo","San Mateo","Santa Barbara","Santa Clara","Santa Cruz","Shasta","Sierra","Siskiyou","Solano","Sonoma","Stanislaus","Sutter","Tehama","Trinity","Tulare","Tuolumne","Ventura","Yolo","Yuba"
"1.22.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.23.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.24.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.25.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.26.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.27.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.28.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.29.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.30.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.31.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.1.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.2.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.3.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.4.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.5.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.6.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.7.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.8.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.9.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.10.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.11.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.12.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.13.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.14.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.15.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.16.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.17.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.18.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.19.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.20.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.21.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.22.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.23.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.24.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.25.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.26.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.27.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.28.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.29.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.1.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.2.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.3.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.4.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.5.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.6.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.7.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.8.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.9.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.10.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.11.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.12.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.13.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.14.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.15.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.16.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.17.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.18.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.19.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.20.20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,0,0,0,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.21.20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,1,0,0,0,2,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3.22.20",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,5,4,1,0,0,0,2,0,1,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3.23.20",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,5,4,1,0,1,0,2,0,1,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3.24.20",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,5,4,1,0,1,1,2,0,2,0,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"3.25.20",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,1,1,0,5,5,1,1,2,1,2,0,5,0,20,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
"3.26.20",4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,1,1,0,7,5,1,1,3,1,3,0,5,0,20,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
"3.27.20",4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,26,1,0,0,0,0,0,0,1,0,0,3,1,0,7,6,1,2,3,2,3,0,7,0,25,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
"3.28.20",12,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,26,2,0,0,0,0,0,0,2,0,0,4,2,0,14,14,2,4,6,6,8,0,17,0,54,0,2,0,0,0,2,0,0,0,0,0,0,4,2,0
"3.29.20",6,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,32,1,0,0,0,0,0,0,1,0,0,4,2,0,7,7,1,2,7,5,4,0,12,0,30,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0
"3.30.20",7,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,44,1,0,0,0,0,0,0,1,0,0,4,2,0,7,8,1,4,7,5,5,0,11,0,31,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0
"3.31.20",7,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,54,1,1,0,0,0,0,0,2,0,0,7,2,0,8,8,1,5,7,5,7,0,12,0,30,1,1,0,0,0,1,0,0,0,0,1,0,4,1,0
"4.1.20",8,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,64,1,1,0,0,0,0,1,2,0,0,10,2,0,11,8,1,5,9,6,8,0,13,0,33,1,1,0,0,0,1,0,1,0,0,1,0,5,1,0
"4.2.20",10,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,78,1,1,0,0,0,0,1,2,0,0,13,2,0,13,9,1,8,15,6,9,0,13,1,38,1,1,0,0,0,1,0,1,0,0,1,0,5,1,0
"4.3.20",11,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0,89,2,6,0,0,0,0,1,2,1,1,13,2,0,14,11,1,11,16,6,10,0,13,1,39,1,2,0,0,1,1,0,1,0,0,3,0,6,1,0
"4.4.20",12,0,0,0,0,0,5,0,0,1,0,0,1,0,2,0,0,0,93,2,6,0,0,0,0,1,2,2,1,14,2,0,15,11,1,13,17,6,10,0,17,1,39,1,3,0,0,1,1,0,1,0,0,4,0,6,2,0
"4.5.20",12,0,0,0,0,0,6,0,0,1,0,0,1,0,2,0,0,0,132,2,6,0,0,0,0,1,2,2,1,14,3,0,17,11,1,13,18,6,10,1,19,1,42,1,3,0,0,1,1,0,1,0,0,4,0,6,2,0
"4.6.20",13,0,0,0,0,0,7,0,0,1,0,0,1,0,2,0,0,0,147,2,7,0,0,1,0,1,2,2,1,14,3,0,17,15,1,13,19,6,10,1,20,2,43,1,3,0,0,1,1,0,2,0,0,5,0,6,1,0
"4.7.20",14,0,0,0,0,0,7,0,0,3,0,0,2,0,2,0,0,0,169,2,7,0,0,1,0,1,2,2,1,15,3,0,25,18,2,19,19,6,12,1,22,2,46,1,3,0,0,1,1,0,2,0,0,5,0,6,2,0
"4.8.20",15,0,0,0,0,0,7,0,0,3,0,0,2,0,2,0,0,0,198,2,7,0,0,1,0,1,3,2,1,17,4,0,28,21,2,22,31,7,12,1,22,2,47,1,3,0,0,2,1,0,2,0,0,6,0,7,3,0
"4.9.20",17,0,0,0,0,0,7,0,0,3,0,0,2,0,3,0,0,0,223,2,7,0,0,3,0,1,3,2,1,17,4,0,29,21,2,27,36,8,14,1,23,2,49,1,3,0,0,2,1,0,2,0,0,9,0,9,3,0
"4.10.20",21,0,0,0,0,0,10,0,0,3,0,0,2,0,3,0,0,0,242,2,6,0,0,3,0,1,3,2,1,17,4,0,30,24,2,27,40,10,14,1,24,2,50,1,3,0,0,2,1,1,2,0,0,10,0,9,3,1
"4.11.20",23,0,0,0,0,0,12,0,0,4,0,0,2,0,3,0,0,0,244,2,6,0,0,3,0,1,3,2,1,18,4,0,33,25,2,28,44,11,15,1,25,2,51,1,3,0,0,2,1,2,2,0,0,10,0,9,3,1
"4.12.20",23,0,0,0,0,0,12,0,0,4,0,0,2,0,3,0,0,0,269,2,6,0,0,3,0,1,3,2,1,19,4,0,34,25,2,30,45,11,15,1,25,2,53,1,3,0,0,2,1,2,2,0,0,11,0,9,3,1
"4.13.20",23,0,0,0,0,0,12,0,0,4,0,0,2,0,3,0,0,0,322,2,6,0,0,3,0,1,3,2,1,19,5,0,35,25,2,30,45,12,16,1,25,2,58,1,3,0,0,2,1,4,2,0,0,11,0,9,3,1
"4.14.20",30,0,0,0,0,0,12,0,0,6,0,0,2,0,3,1,0,0,360,2,9,0,0,3,0,1,3,2,1,19,5,0,40,29,2,37,47,14,17,1,28,2,63,2,3,0,0,2,1,4,2,1,0,12,0,11,3,1
"4.15.20",38,0,0,0,0,0,14,0,0,7,0,0,2,0,3,1,0,0,405,2,10,0,0,3,0,1,3,2,1,22,6,0,42,32,2,45,53,16,17,1,28,2,69,2,3,0,0,2,1,4,2,1,0,14,0,13,3,1
"4.16.20",39,0,0,0,0,0,14,0,0,7,0,0,2,0,3,1,0,0,457,2,10,0,0,3,0,1,3,2,1,25,7,0,45,32,2,54,60,16,17,1,29,3,70,2,3,0,0,2,1,4,2,1,0,16,0,13,4,1
"4.17.20",40,0,0,0,0,0,15,0,0,7,0,0,2,0,3,1,0,0,497,2,10,0,0,3,0,1,3,2,1,28,8,0,50,32,2,57,63,19,17,1,31,3,74,2,3,0,0,2,1,4,2,1,0,17,0,13,5,1
"4.18.20",40,0,0,0,0,0,17,0,0,7,0,0,2,0,3,1,0,0,576,2,10,0,0,3,0,1,3,2,1,32,8,0,56,32,2,58,70,19,17,1,31,3,79,2,3,0,0,2,1,4,2,1,0,17,0,13,5,1
"4.19.20",41,0,0,0,0,0,20,0,0,7,0,0,2,0,3,1,0,0,600,2,10,0,0,3,0,1,4,2,1,32,8,0,56,32,2,58,71,19,17,1,31,3,81,2,3,0,0,2,1,4,2,1,0,17,0,13,5,1
"4.20.20",42,0,0,0,0,0,22,0,0,7,0,0,2,0,3,1,0,0,619,2,10,0,0,3,0,1,4,2,1,33,8,0,61,32,2,63,71,19,17,1,31,4,84,2,3,0,0,2,1,4,2,1,0,20,0,13,5,1
"4.21.20",46,0,0,0,0,0,22,0,0,7,0,0,2,0,3,1,0,0,663,2,10,0,0,3,0,1,4,2,1,33,8,0,68,33,2,71,72,20,20,1,34,5,91,2,3,0,0,3,1,4,2,1,0,23,0,14,8,1
"4.22.20",46,0,0,0,0,0,22,0,0,7,0,0,3,0,4,1,0,0,732,2,11,0,0,3,0,1,4,2,1,34,8,0,76,36,2,74,96,21,20,1,40,6,95,2,4,0,0,3,1,5,2,1,0,23,0,15,8,1
"4.23.20",46,0,0,0,0,0,23,0,0,7,0,0,4,0,4,1,0,0,797,2,11,0,0,3,0,1,4,2,1,36,8,0,78,41,2,79,100,21,20,1,42,6,95,2,4,0,0,3,1,5,2,1,0,25,0,16,8,1
"4.24.20",50,0,0,0,0,0,23,0,0,7,0,0,6,0,4,1,0,0,850,2,11,0,0,3,0,1,4,2,1,36,8,0,87,41,2,80,102,22,24,1,43,6,98,2,4,0,0,3,1,5,2,1,0,27,0,16,8,1
"4.25.20",52,0,0,0,0,0,24,0,0,7,0,0,6,1,4,1,0,0,895,2,12,0,0,3,0,1,4,2,1,38,8,0,93,41,2,82,111,22,24,1,46,7,99,2,4,0,0,3,1,5,2,1,0,28,0,16,8,1
"4.26.20",52,0,0,0,0,0,25,0,0,7,0,0,6,1,4,1,0,0,916,2,12,0,0,3,0,1,4,2,1,39,8,0,95,41,2,82,111,23,25,1,46,7,102,2,4,0,0,3,1,6,2,1,0,28,0,17,8,1
"4.27.20",53,0,0,0,0,0,25,0,0,7,0,0,6,1,5,1,0,0,944,2,12,0,0,3,0,1,4,2,1,39,8,0,100,41,2,82,111,23,25,1,46,7,105,2,4,0,0,3,1,7,2,1,0,28,0,17,9,1
"4.28.20",55,0,0,0,0,0,25,0,0,7,0,0,6,1,5,1,0,0,1002,2,12,0,0,3,0,1,5,2,1,42,8,0,113,41,2,89,113,23,25,1,48,7,106,2,4,0,0,3,1,10,2,1,0,30,0,17,10,1
"4.29.20",60,0,0,0,0,0,25,0,0,7,0,0,6,1,6,1,0,0,1056,2,13,0,0,3,0,1,5,2,1,44,8,0,116,41,2,91,120,23,25,1,50,7,108,2,4,0,0,3,2,11,2,1,0,30,0,18,11,1
"4.30.20",60,0,0,0,0,0,25,0,0,7,0,0,6,1,7,1,0,0,1111,2,13,0,0,3,0,1,5,2,1,45,8,0,124,43,2,96,120,26,25,1,52,7,111,2,4,0,0,4,3,12,2,1,0,31,0,18,16,1
"5.1.20",63,0,0,0,0,0,28,0,0,7,0,0,6,1,8,1,0,0,1174,2,13,0,0,3,0,1,5,2,1,50,8,0,132,43,2,98,124,29,25,1,52,7,112,2,4,0,0,4,3,12,2,1,0,32,0,18,18,1
"5.2.20",63,0,0,0,0,0,28,0,0,8,0,0,6,1,8,1,0,0,1209,2,13,0,0,3,0,1,5,2,1,52,8,0,137,43,2,99,134,29,25,1,52,7,115,2,4,0,0,4,3,14,2,1,0,35,0,19,17,1
"5.3.20",64,0,0,0,0,0,28,0,0,8,0,0,6,1,8,1,0,0,1231,2,13,0,0,3,0,1,6,2,1,52,8,0,139,43,2,99,139,30,26,1,53,7,116,2,4,0,0,4,4,14,2,1,0,40,0,19,18,1
"5.4.20",65,0,0,0,0,0,28,0,0,8,0,0,6,1,8,1,0,0,1257,2,13,0,0,3,0,1,6,2,1,57,8,0,147,44,2,99,139,31,26,1,53,7,119,2,4,0,0,4,4,14,2,1,0,40,0,19,18,1
"5.5.20",67,0,0,0,0,0,29,0,0,8,0,0,6,1,11,1,0,0,1315,2,14,0,0,3,0,1,6,2,1,69,8,0,161,48,2,104,144,31,26,1,56,7,124,2,4,0,0,4,3,15,2,1,0,40,0,19,18,1
"5.6.20",67,0,0,0,0,0,29,0,0,8,0,0,6,1,11,1,0,0,1369,2,14,0,0,3,0,1,6,2,1,65,8,0,163,49,2,110,158,32,28,1,57,8,127,2,4,0,0,4,3,18,2,1,0,40,0,19,18,1
"5.7.20",68,0,0,0,0,0,29,0,0,8,0,0,6,1,13,1,0,0,1418,2,14,0,0,3,0,1,6,2,1,66,8,0,170,50,2,115,158,33,28,1,58,8,127,2,4,0,0,4,3,18,2,1,0,41,0,19,18,1
"5.8.20",70,0,0,0,0,0,29,0,0,8,0,0,7,1,15,1,0,0,1470,2,14,0,0,3,0,1,6,2,1,71,8,0,181,51,2,119,165,33,28,1,62,8,128,2,4,0,0,4,3,19,2,1,0,43,0,19,18,1
"5.9.20",71,0,0,0,0,0,31,0,0,8,0,0,7,1,15,1,0,0,1515,2,14,0,0,3,0,1,6,2,1,74,8,0,183,52,2,121,169,34,28,1,65,10,128,2,4,0,0,4,3,20,2,1,0,47,0,19,18,1
"5.10.20",71,0,0,0,0,0,31,0,0,8,0,0,7,1,15,1,0,0,1531,2,14,0,0,3,0,1,6,2,1,76,8,0,193,52,2,121,175,35,29,1,65,10,129,2,4,0,0,4,3,21,2,1,0,47,0,19,20,1
"5.11.20",71,0,0,0,0,0,32,0,0,8,0,0,9,1,15,1,0,0,1570,2,14,0,0,3,0,1,6,2,1,76,8,0,203,52,2,124,175,35,30,1,66,10,129,2,4,0,0,4,3,22,2,1,0,49,0,19,20,1
