"Date","Alameda","Alpine","Amador","Butte","Calaveras","Colusa","Contra Costa","Del Norte","El Dorado","Fresno","Glenn","Humboldt","Imperial","Inyo","Kern","Kings","Lake","Lassen","Los Angeles","Madera","Marin","Mariposa","Mendocino","Merced","Modoc","Mono","Monterey","Napa","Nevada","Orange","Placer","Plumas","Riverside","Sacramento","San Benito","San Bernardino","San Diego","San Francisco","San Joaquin","San Luis Obispo","San Mateo","Santa Barbara","Santa Clara","Santa Cruz","Shasta","Sierra","Siskiyou","Solano","Sonoma","Stanislaus","Sutter","Tehama","Trinity","Tulare","Tuolumne","Ventura","Yolo","Yuba"
"11.12.20",207,4,3,14,0,0,169,0,10,207,6,2,0,0,251,75,1,25,2456,26,0,0,0,35,2,0,76,35,39,675,71,10,474,493,13,410,651,3,6,69,78,47,187,70,69,0,16,66,104,146,27,13,0,75,0,225,40,10
"11.13.20",170,0,5,58,5,7,181,5,42,275,28,13,169,7,158,94,6,70,2463,71,39,0,31,81,0,5,206,42,19,717,87,4,800,336,28,1176,693,228,333,63,97,85,349,28,169,0,9,109,84,178,47,50,3,207,74,165,70,25
"11.14.20",204,0,7,41,8,3,176,11,38,290,21,5,143,1,243,63,3,9,3694,32,19,2,8,104,3,6,185,33,37,538,99,3,801,515,21,994,775,147,208,116,111,79,355,59,216,0,13,130,86,160,62,39,3,179,21,139,49,18
"11.15.20",167,0,6,31,0,0,211,5,35,364,14,10,9,0,148,46,4,14,2899,22,22,0,16,66,5,0,155,36,24,445,121,0,660,303,16,932,1107,97,7,52,55,36,329,37,97,0,2,58,64,182,48,17,0,66,38,278,56,17
"11.16.20",189,6,5,47,16,0,208,1,12,334,4,7,171,0,301,39,7,47,2919,48,12,0,12,49,3,0,103,29,30,1005,65,0,976,358,15,707,890,91,14,43,50,51,385,82,3,0,0,117,129,130,92,40,2,52,57,135,39,31
"11.17.20",367,0,9,18,3,5,176,8,66,224,10,25,93,0,222,88,8,181,2252,58,46,1,7,61,0,6,141,32,31,1138,56,14,694,394,9,1799,790,107,492,78,93,36,341,28,178,0,39,78,124,160,48,32,16,338,25,114,29,20
"11.18.20",196,3,7,48,4,6,133,7,41,291,9,5,226,0,182,51,10,79,3795,41,32,1,21,84,7,9,130,39,16,1140,114,1,751,479,27,1355,978,106,169,87,141,92,273,73,102,0,19,90,46,171,73,48,12,171,22,390,43,21
"11.19.20",366,0,6,52,8,10,204,11,27,330,5,3,79,0,309,70,7,100,4943,33,16,0,0,99,5,0,43,34,14,1233,74,15,897,559,12,1923,959,123,138,89,84,64,349,63,142,0,10,101,79,152,67,35,3,149,12,146,44,28
"11.20.20",258,3,10,49,7,10,233,13,47,414,21,21,357,0,350,147,11,119,4158,103,16,1,32,101,1,1,380,77,46,1288,76,5,1149,467,25,2037,1195,155,200,118,266,87,373,138,186,1,28,127,113,195,71,40,5,247,60,454,108,43
"11.21.20",210,0,4,50,10,12,226,7,34,367,5,15,193,20,334,117,12,86,4387,72,22,7,13,120,4,0,157,39,29,783,106,9,1123,308,23,2085,1560,119,173,97,159,103,380,83,239,1,17,76,79,248,35,28,8,222,28,326,67,32
"11.22.20",50,0,0,51,0,0,71,0,18,377,5,1,56,0,203,20,2,68,2559,39,19,3,3,91,1,12,6,21,35,712,105,0,935,296,13,375,993,71,14,49,90,27,259,0,8,0,8,76,22,137,63,23,4,100,0,75,60,29
"11.23.20",257,0,7,61,0,21,272,25,92,428,25,17,40,0,918,178,6,166,6186,53,38,8,46,209,5,0,383,33,35,1439,129,0,669,733,25,952,1243,132,15,109,136,3,433,112,18,2,49,35,94,294,163,73,6,66,84,388,59,30
"11.24.20",324,5,13,39,32,20,403,2,1,394,30,28,501,0,284,140,32,81,3710,98,48,8,16,123,1,2,95,93,69,1637,149,8,1574,962,12,2322,1634,230,700,35,194,214,503,133,322,0,13,325,141,376,135,43,11,566,58,170,156,102
"11.25.20",359,0,14,58,9,11,241,6,150,403,12,3,45,6,269,92,6,23,3882,115,10,4,28,84,5,4,350,41,16,1578,81,3,1518,597,25,1925,1015,183,265,109,57,30,472,71,197,0,29,117,134,235,90,27,7,270,10,287,107,38
"11.26.20",427,0,4,49,3,1,162,3,63,397,3,18,83,0,347,62,12,43,4914,17,10,2,14,94,4,0,57,43,16,387,58,5,715,170,5,1287,1089,105,194,51,101,94,380,68,131,0,27,110,148,191,37,31,4,151,29,150,39,25
"11.27.20",285,3,10,6,0,0,1,0,23,315,1,1,241,0,295,204,19,15,4518,52,50,2,2,112,0,11,11,0,0,1250,14,0,119,733,36,620,1906,225,15,78,158,64,531,95,10,1,28,105,4,40,1,40,12,46,10,335,171,1
"11.28.20",314,0,39,6,0,19,341,21,180,350,39,50,67,0,696,421,11,12,3432,74,36,2,72,145,3,7,575,45,90,1229,224,0,1237,330,31,1010,1947,75,21,70,169,144,773,70,185,0,7,211,86,419,143,33,6,124,95,153,2,49
"11.29.20",555,0,12,118,0,14,371,11,38,318,30,12,121,0,499,184,7,67,4654,72,47,1,15,92,2,10,297,57,41,933,41,3,630,514,25,971,1150,128,13,43,137,44,535,64,60,0,35,143,53,162,53,36,4,134,12,452,93,47
"11.30.20",76,1,11,156,0,18,206,0,43,216,5,14,99,15,130,117,12,103,5569,32,28,8,9,148,10,5,223,2,38,2157,52,1,491,428,15,755,1112,72,8,79,99,56,791,70,26,0,17,3,184,443,133,28,5,115,39,368,65,69
"12.1.20",297,0,16,45,66,13,427,18,60,401,40,16,87,1,657,84,30,93,7567,74,24,4,15,130,0,1,6,33,67,2139,232,9,953,1141,14,3262,1505,163,716,42,219,47,379,83,172,1,7,217,263,285,108,56,3,905,25,312,34,62
"12.2.20",455,0,11,82,9,9,367,27,101,396,10,13,85,10,323,130,2,167,5534,110,33,1,27,145,4,0,240,175,20,2260,154,17,1719,371,33,2835,1327,264,330,65,262,104,487,136,130,0,20,102,147,321,66,37,6,212,26,626,125,32
"12.3.20",497,6,68,73,19,20,329,4,107,454,10,24,83,7,418,141,20,59,7713,34,44,4,23,150,1,7,193,63,43,2477,342,5,2579,957,46,2325,1618,180,522,66,153,136,743,87,159,0,7,160,138,261,123,47,2,282,29,365,17,64
"12.4.20",704,0,113,50,13,17,248,13,195,500,28,37,60,3,505,120,27,41,8562,87,39,1,19,171,1,22,528,72,89,2574,207,9,2925,794,39,1714,2157,264,610,86,203,124,850,139,116,0,13,184,191,433,64,51,6,372,29,482,225,44
"12.5.20",923,0,84,139,21,37,524,7,131,528,47,19,60,8,467,137,51,8,9218,143,68,6,23,281,3,5,349,133,85,1820,363,15,3514,834,67,3072,2373,287,336,153,401,166,880,14,223,0,13,317,176,500,151,55,5,459,46,702,58,51
"12.6.20",707,0,105,91,0,2,357,6,30,355,17,25,379,1,751,161,6,193,9929,214,52,4,29,192,8,32,353,79,70,1212,35,11,1650,944,62,1673,1784,325,115,103,343,151,778,73,101,0,4,5,101,409,72,58,4,154,30,339,115,65
"12.7.20",430,0,42,111,0,5,748,10,194,345,22,19,320,0,264,373,15,107,8284,118,39,3,24,331,10,5,330,40,70,3253,93,3,2496,625,30,1388,2152,120,28,64,176,119,1514,89,20,1,2,10,139,507,98,57,15,71,46,345,76,89
"12.8.20",520,0,51,68,51,55,632,41,28,596,15,36,344,0,1055,219,37,97,8934,152,51,3,29,139,13,7,17,94,33,3359,327,5,5438,1233,16,2630,1457,171,2063,128,277,164,697,230,219,0,52,319,225,367,236,32,4,907,9,347,24,51
"12.9.20",690,0,78,124,13,22,397,16,166,535,21,27,196,23,1014,102,31,156,8589,146,84,2,37,209,11,4,146,82,58,3539,369,13,2933,663,37,3961,2261,246,347,213,117,123,1611,155,167,0,11,195,394,429,77,53,2,580,55,207,200,36
"12.10.20",660,6,70,149,14,14,117,20,116,660,25,54,612,9,990,285,9,71,12741,232,64,4,46,174,28,0,383,117,55,3262,332,10,2619,1212,53,5866,2188,318,713,148,280,168,1042,133,221,0,0,163,291,486,114,92,6,458,132,287,138,92
"12.11.20",615,0,22,101,13,17,629,4,117,750,18,50,341,7,831,131,38,26,13507,218,73,0,24,285,5,30,165,81,40,3184,15,5,2802,1018,52,3080,3016,308,845,181,549,217,1176,131,172,1,42,542,18,415,74,50,4,510,59,968,111,46
"12.12.20",758,0,23,49,11,24,473,24,52,751,12,18,392,8,707,91,27,13,11257,127,47,3,2,151,2,9,180,59,25,2102,502,5,3224,859,36,2763,2573,168,183,49,345,185,800,150,99,2,12,198,170,362,118,24,0,433,26,978,111,45
"12.13.20",1056,0,222,146,2,1,170,13,80,417,32,30,580,0,685,156,39,26,12281,147,47,4,22,207,13,35,346,81,51,1736,20,0,1557,1174,53,1079,2511,277,0,169,517,83,2031,90,114,0,3,535,29,374,81,78,2,222,75,666,151,63
"12.14.20",1212,0,153,138,8,7,933,18,257,766,26,19,256,2,988,152,30,112,7166,115,66,2,52,191,6,10,255,95,42,4198,164,18,4284,853,60,2588,2375,227,392,174,277,352,1268,73,44,0,7,79,313,804,207,34,1,317,36,908,130,100
"12.15.20",793,0,60,379,81,78,843,4,111,2764,29,20,222,12,2082,188,40,102,12050,116,54,1,38,562,1,17,757,151,50,4510,761,4,8369,797,54,8523,2047,381,1373,287,549,203,1142,327,147,2,54,445,600,561,86,51,10,1380,227,558,143,40
"12.16.20",746,1,26,121,22,13,1020,11,138,1992,45,32,302,50,987,101,22,173,22469,167,114,2,46,327,0,0,1263,104,34,4200,275,6,4204,1103,63,6166,2970,344,1195,181,387,192,1194,188,145,0,7,361,362,537,144,55,1,561,67,677,120,90
"12.17.20",821,0,11,114,27,18,596,8,99,841,19,15,292,6,1120,339,11,34,14270,195,80,2,13,208,0,16,855,68,26,4153,223,5,3819,1048,63,6407,2757,315,924,122,359,253,1060,162,109,0,9,208,225,376,86,63,1,442,51,880,152,56
"12.18.20",673,0,26,165,22,17,634,44,180,2852,27,9,287,5,886,242,23,36,15867,148,80,3,35,316,0,13,400,76,50,3729,253,12,3264,813,100,4550,3766,381,624,234,324,161,1439,164,133,0,14,309,269,444,92,49,2,549,75,539,102,63
"12.19.20",929,0,29,252,30,28,722,15,103,2846,27,26,327,21,518,196,41,8,13521,114,65,0,31,276,2,35,468,84,41,2556,259,7,4590,1205,76,5746,2649,334,885,195,426,319,1557,224,118,0,13,541,292,624,107,61,4,490,40,979,125,71
"12.20.20",902,1,17,132,26,28,491,12,117,2254,10,29,217,1,995,157,25,28,12885,166,84,8,25,213,0,8,456,93,29,1638,256,4,2242,862,66,3035,3632,294,976,96,378,156,1324,128,47,0,18,332,249,513,95,30,2,410,45,522,97,86
"12.21.20",773,0,44,144,37,20,427,8,117,1087,35,34,214,6,948,147,75,56,12398,205,90,9,33,282,2,7,461,88,54,3893,237,6,3286,1067,37,2433,3421,152,603,131,275,189,845,150,57,0,9,356,274,544,107,73,6,497,272,456,148,77
"12.22.20",1021,0,24,155,25,20,510,6,92,1214,22,21,175,24,1112,110,31,162,11872,139,80,0,26,317,2,5,493,107,30,3855,247,7,3665,919,77,4346,2547,148,662,173,350,206,1505,169,82,0,3,356,144,552,83,41,7,634,105,766,126,50
"12.23.20",1032,0,269,136,15,20,523,4,94,950,23,18,237,11,1064,74,26,144,16974,199,85,3,30,243,16,28,725,113,40,3897,290,9,3317,1714,75,3766,2759,270,0,98,414,220,1270,192,133,1,12,400,181,650,81,55,3,354,14,932,121,59
"12.24.20",802,0,38,155,31,22,447,8,83,1013,18,58,251,15,1115,291,34,13,13004,191,91,4,29,243,24,3,280,93,24,2382,252,7,4479,948,112,4046,2394,335,1991,242,315,270,1292,237,59,0,10,251,313,409,89,49,2,552,113,1052,58,45
"12.25.20",856,0,27,173,30,33,870,14,136,830,35,16,111,14,605,250,40,13,0,231,88,0,26,245,2,26,664,86,29,752,210,5,4295,1036,98,4979,3038,303,783,247,475,300,1438,174,89,3,11,413,325,468,92,62,1,522,21,1121,135,66
"12.26.20",734,0,17,114,22,22,552,17,122,910,30,13,100,8,513,61,41,15,29423,144,40,7,18,172,1,7,231,76,24,2644,178,0,2981,830,51,3414,2863,194,851,203,342,230,1021,116,52,0,6,250,228,439,71,58,1,410,29,598,87,51
"12.27.20",693,0,29,72,13,13,437,3,113,794,26,30,252,11,1253,80,59,21,12497,109,67,1,15,190,0,0,321,69,39,1655,216,9,2793,991,64,1747,3281,195,688,214,233,211,1105,130,42,0,8,312,228,450,97,44,4,262,47,627,136,66
"12.28.20",667,0,37,75,5,5,468,6,76,669,15,4,176,5,1716,174,16,84,14900,128,71,3,5,186,2,0,224,80,13,4845,249,1,2334,928,35,2280,1938,220,692,111,334,242,1136,84,39,1,6,336,181,493,37,28,2,264,29,541,116,16
"12.29.20",561,1,133,155,9,28,382,6,122,1026,31,37,176,2,766,62,20,108,11806,148,55,3,35,237,14,18,374,87,22,5173,185,4,3882,780,45,1670,2718,275,559,131,310,230,1170,192,107,1,16,248,125,366,49,35,1,636,20,1563,94,45
"12.30.20",0,1,31,0,25,22,402,2,57,566,24,38,75,1,1024,97,0,15,10174,11,0,8,43,71,2,0,108,91,46,4686,169,2,0,0,0,2308,2679,110,0,163,389,124,0,304,51,2,0,0,159,25,26,19,0,0,0,396,0,0
"12.31.20",1617,0,76,270,26,18,924,22,77,1026,25,59,472,19,653,224,43,9,14679,371,147,18,79,299,4,0,765,47,26,3049,180,4,7001,768,204,6552,3258,646,1159,312,424,560,2459,131,192,1,24,538,182,743,106,71,1,1050,107,1839,175,76
"1.1.21",1075,0,20,205,25,16,916,10,179,1104,44,70,238,15,515,290,40,7,19063,151,92,3,37,320,3,16,757,98,45,1181,282,12,4610,1149,100,4609,4571,412,914,314,477,332,1877,249,116,0,7,452,385,628,121,44,2,643,7,1189,167,47
"1.2.21",1014,1,29,183,44,20,601,6,135,1340,35,32,203,3,874,164,37,6,16603,296,104,10,28,293,4,1,535,95,43,3068,210,1,3648,871,56,3418,4602,280,714,315,446,386,1762,204,69,2,10,414,248,515,69,74,0,573,33,1397,113,86
"1.3.21",595,0,25,108,19,6,447,4,79,697,36,18,116,6,675,82,51,12,11513,125,113,2,18,222,0,9,378,100,40,2049,146,3,3205,766,53,1477,3709,182,617,175,295,135,878,196,49,2,29,309,221,396,43,34,0,343,38,384,105,36
"1.4.21",844,3,31,102,29,37,608,2,135,661,15,12,162,8,1237,237,8,34,10851,75,85,10,17,230,6,2,337,93,26,4597,326,3,2008,1627,33,2745,3236,184,800,317,387,482,769,167,72,0,13,489,230,464,49,22,4,460,12,1283,161,58
"1.5.21",567,0,99,136,17,22,447,0,132,1198,23,39,181,4,608,83,31,23,11843,176,101,0,45,266,6,1,407,77,19,4699,114,9,3816,522,47,1802,2008,242,366,89,341,357,1065,90,138,1,8,280,38,279,58,70,1,624,9,1462,147,30
"1.6.21",679,0,22,166,29,15,624,10,148,523,30,28,276,3,1014,181,18,18,12048,60,69,9,60,219,9,9,375,78,26,4450,240,17,3444,921,72,2880,4024,451,361,288,566,398,1142,225,155,0,15,247,312,439,71,55,0,438,17,994,105,45
"1.7.21",867,0,24,150,21,40,718,11,162,1255,21,42,251,26,840,238,21,16,18764,244,83,10,24,267,2,0,547,66,43,4228,233,9,4649,787,82,4508,4019,469,912,512,447,487,1330,292,137,0,16,285,299,604,52,30,1,610,60,1679,127,31
"1.8.21",1278,0,53,173,44,35,925,4,155,1232,51,34,194,26,1941,213,44,7,17201,212,169,12,54,368,1,46,663,136,46,3342,274,11,4095,924,115,4660,4729,506,863,489,581,541,1757,266,168,0,18,452,322,615,93,84,0,679,32,1498,186,67
"1.9.21",962,1,17,137,40,21,743,7,122,1185,32,38,292,52,1202,243,46,10,17672,226,103,10,33,501,5,13,415,50,44,1907,215,12,4077,1243,111,4661,3632,352,965,373,442,515,1711,239,136,1,36,397,215,580,90,48,5,833,18,1459,133,71
"1.10.21",1001,0,52,137,24,11,718,7,107,845,42,23,218,14,957,137,30,13,13247,122,104,4,42,343,1,1,633,96,30,1275,172,0,3546,917,99,3381,3408,387,627,332,467,324,1522,240,47,0,18,397,532,441,62,64,1,392,27,1133,87,35
"1.11.21",867,0,6,117,11,18,638,1,100,1082,25,20,235,15,896,104,31,22,12577,204,78,6,26,204,2,41,319,137,25,3257,160,0,3610,642,49,3475,3073,241,500,257,397,465,1081,160,56,1,15,275,267,419,74,32,5,486,23,1150,89,52
"1.12.21",711,1,30,144,15,21,525,6,176,1146,24,8,185,10,946,172,55,24,14134,130,147,3,34,302,4,2,585,114,34,3211,177,6,2817,1208,40,1562,3684,287,657,161,404,454,1232,197,122,0,6,273,212,516,73,64,2,497,13,1164,159,47
"1.13.21",944,0,17,144,18,18,649,4,102,695,15,38,192,12,816,59,45,24,12121,94,79,0,32,347,0,9,384,92,25,2745,191,7,2751,1075,68,3252,3379,365,771,266,460,552,1120,171,107,0,18,347,207,588,75,27,2,448,18,1143,80,59
"1.14.21",814,0,26,129,20,19,679,1,82,796,15,55,197,5,908,305,73,8,16919,177,116,3,11,297,2,3,381,89,41,2462,230,6,3605,876,96,3263,2698,357,713,237,501,428,1322,174,168,2,10,282,301,483,67,80,1,536,19,1528,167,51
"1.15.21",1067,0,13,127,25,12,875,7,125,997,31,49,92,24,1149,260,56,12,14557,150,156,7,36,290,5,37,377,114,26,2116,231,3,3652,1165,89,2873,2815,420,840,287,606,378,1604,208,141,2,14,444,294,622,71,54,2,495,16,1157,149,53
"1.16.21",1178,0,33,140,58,42,962,6,144,1380,73,77,202,31,1097,417,70,13,14061,314,172,2,55,422,2,22,569,125,48,1282,292,3,4256,0,111,3280,3092,299,771,342,518,605,1486,263,95,4,5,512,404,673,77,70,0,787,38,1340,167,53
"1.17.21",804,0,15,72,12,10,576,5,85,799,33,30,120,19,718,132,68,12,10060,140,70,1,25,336,1,12,384,165,32,831,201,3,2909,0,66,2153,1985,317,485,194,387,317,1175,172,45,0,12,488,265,463,44,54,0,434,18,919,114,38
"1.18.21",581,0,15,87,9,24,402,2,59,521,16,23,105,8,826,80,19,9,9544,119,57,2,8,145,2,11,235,80,25,2056,84,2,2061,304,22,1408,2656,219,325,93,352,249,939,105,20,3,11,130,197,256,77,21,0,296,31,649,103,34
"1.19.21",513,0,8,66,5,11,415,3,38,781,17,16,40,19,530,120,34,37,8509,94,49,0,11,197,3,5,305,71,17,2046,94,3,2190,653,27,898,2627,205,271,123,234,366,799,125,24,0,6,180,66,366,31,29,0,469,11,819,172,26
"1.20.21",360,0,12,68,17,16,388,5,50,441,12,34,64,10,522,157,21,7,5932,62,34,0,27,121,1,0,141,59,24,1458,117,3,2516,524,49,2324,1817,194,381,84,210,337,513,58,93,2,16,140,131,277,69,18,0,335,27,784,63,35
"1.21.21",545,0,2,71,11,37,496,2,41,600,11,33,163,45,474,119,23,10,7853,83,50,0,10,228,2,0,209,43,36,1267,116,6,2404,626,65,1880,1278,157,254,226,228,354,1035,101,108,0,16,230,180,306,52,49,0,373,11,611,91,28
"1.22.21",396,0,4,75,25,8,304,3,57,647,26,29,65,15,685,144,12,6,8211,125,39,0,29,197,2,3,769,54,23,987,87,4,1511,578,48,1432,2954,260,233,191,258,348,412,149,86,0,6,167,221,310,56,56,1,299,15,429,82,33
"1.23.21",394,0,7,59,23,4,281,3,110,558,36,41,34,26,696,148,0,10,10703,78,29,0,0,178,0,3,261,65,37,94,0,6,1262,555,23,1290,3045,298,0,319,298,256,757,88,87,1,10,215,131,260,65,15,0,421,28,1196,75,44
"1.24.21",749,0,5,66,9,18,538,0,21,562,15,70,138,20,1118,86,43,4,7651,145,78,5,44,274,0,2,367,112,18,374,223,4,3181,705,58,2019,1709,281,558,109,271,510,915,137,28,1,6,256,255,339,38,57,0,405,9,789,125,45
"1.25.21",443,0,20,61,9,26,307,0,61,567,3,25,59,8,351,95,6,14,6516,74,52,4,18,143,3,1,233,52,18,42,117,1,1391,551,18,856,1569,196,284,112,237,340,549,76,22,0,10,137,116,324,43,23,0,207,6,585,70,26
"1.26.21",606,1,39,86,10,14,355,1,56,369,6,25,74,3,555,93,19,26,5816,67,74,2,22,187,7,7,256,89,45,1467,95,3,1370,417,14,598,1504,163,623,153,260,266,576,76,56,1,6,211,115,453,44,37,0,372,29,632,86,46
"1.27.21",354,0,3,51,14,8,249,3,28,256,13,19,61,5,643,60,2,6,6224,70,37,1,20,88,7,11,196,42,22,1139,92,8,1460,373,34,1459,1516,227,258,106,189,126,520,72,78,1,8,131,90,213,26,18,0,136,13,791,69,26
"1.28.21",577,0,8,60,10,9,424,3,58,557,2,56,135,16,565,125,22,6,6699,112,52,0,15,193,3,0,192,46,21,1334,151,3,1597,282,60,1336,1594,118,515,164,315,245,742,80,76,0,7,188,207,314,43,34,0,350,8,630,75,26
"1.29.21",460,0,10,94,11,7,329,3,38,582,25,21,68,9,665,141,20,6,6309,80,67,4,21,257,0,8,246,43,36,1564,124,1,1210,633,43,1055,1759,117,286,163,308,444,542,129,52,0,11,190,146,324,45,31,0,258,11,631,116,25
"1.30.21",419,0,48,64,6,15,447,0,69,577,14,35,118,20,636,144,17,3,6671,66,81,5,23,218,6,4,316,66,13,1350,67,6,1665,73,15,1208,2207,141,235,87,231,243,463,75,67,0,9,161,101,253,45,40,0,317,25,433,86,24
"1.31.21",362,0,31,47,15,6,320,0,19,396,11,25,48,4,485,109,17,4,5557,58,73,0,29,146,1,3,190,62,19,1416,82,0,1039,177,25,893,1316,139,268,94,209,230,517,87,33,0,3,168,118,301,63,28,0,273,11,718,74,30
"2.1.21",403,0,23,58,7,14,245,0,22,474,4,6,27,0,354,49,17,16,4159,84,48,1,12,65,1,0,188,45,19,1057,79,0,927,310,9,508,1196,151,172,80,187,276,485,69,24,0,0,166,87,173,24,8,0,208,15,482,53,13
"2.2.21",273,2,41,48,1,15,228,3,68,305,12,12,95,2,527,47,14,20,3868,26,27,3,18,154,7,1,196,56,14,851,48,6,911,262,12,513,1002,97,177,128,161,122,411,50,48,0,17,120,44,222,27,26,0,231,14,470,63,28
"2.3.21",338,2,6,57,13,9,214,1,23,241,11,16,52,0,560,54,12,7,4755,15,39,2,26,99,2,0,143,29,24,624,35,0,1152,319,20,1020,1054,205,281,113,229,177,411,43,61,0,19,98,101,324,39,21,0,183,20,577,49,14
"2.4.21",457,0,7,38,9,5,241,1,63,417,5,27,54,10,439,89,13,11,4865,103,25,1,5,113,1,6,136,39,18,685,67,2,862,247,28,769,1645,138,408,139,214,232,505,108,49,0,6,135,122,243,22,21,0,201,17,481,49,11
"2.5.21",300,0,11,43,10,10,208,4,40,414,21,30,65,20,521,109,24,3,4375,49,48,0,34,134,3,4,238,25,18,1105,54,16,854,344,15,735,1519,122,199,96,148,128,334,71,46,0,3,92,150,221,42,29,0,213,10,371,44,10
"2.6.21",456,0,8,66,14,6,374,5,50,452,19,23,41,9,348,138,14,4,4621,60,52,4,44,122,1,2,166,41,17,779,82,6,1094,547,14,796,1300,219,283,136,243,203,529,71,61,0,15,163,144,319,42,26,2,259,17,490,39,32
"2.7.21",341,0,37,37,5,5,275,2,25,261,6,15,5,11,387,24,20,5,2892,45,40,1,33,104,4,6,126,62,19,1232,70,0,579,397,32,620,1265,182,222,69,163,172,484,46,11,0,7,122,122,242,30,17,1,216,7,334,74,22
"2.8.21",243,1,1,19,3,9,208,4,33,284,12,7,13,2,273,55,9,11,2863,41,22,1,7,117,5,0,92,18,28,978,54,0,624,355,6,370,762,82,111,79,102,175,305,39,12,0,10,78,80,185,11,8,4,175,29,321,34,19
"2.9.21",288,0,4,43,7,14,270,1,39,325,10,2,0,11,665,46,6,13,3084,32,32,0,14,89,0,2,112,30,16,611,70,0,587,114,14,343,830,111,203,73,143,147,357,43,27,0,3,127,67,230,15,16,0,127,26,270,52,20
"2.10.21",330,0,1,34,3,8,187,2,21,174,4,20,1,1,449,21,20,7,3061,16,29,1,26,85,0,3,100,20,6,517,61,5,273,276,26,631,854,183,148,61,97,104,289,54,52,1,10,69,57,126,30,30,2,130,18,326,56,6
"2.11.21",221,0,20,31,6,10,147,6,20,317,8,30,26,6,451,81,27,4,3303,61,31,4,25,90,1,3,117,8,29,837,61,3,602,339,18,749,1151,124,249,68,116,164,347,83,30,0,7,52,92,205,19,18,1,153,25,325,27,20
"2.12.21",399,0,13,32,4,15,249,7,27,375,10,8,103,12,483,92,10,14,3132,40,38,1,27,132,7,0,170,8,8,0,57,22,494,270,13,555,851,112,257,76,123,84,372,64,25,0,4,111,96,225,20,7,0,158,20,260,37,14
"2.13.21",294,0,6,51,3,1,226,7,36,307,7,13,37,12,455,56,13,2,2954,34,37,0,19,91,1,3,107,24,14,1256,45,2,499,150,12,526,917,116,147,117,185,145,369,51,30,2,15,91,97,172,17,15,3,172,17,277,34,15
"2.14.21",199,0,11,20,3,8,172,3,33,280,4,19,18,9,265,27,5,3,1672,40,27,2,9,63,1,4,112,17,20,379,99,4,251,458,8,272,580,93,148,71,114,151,290,28,12,0,4,66,111,110,16,7,1,132,12,267,26,25
"2.15.21",206,0,11,9,5,7,175,2,27,189,1,5,5,7,144,38,0,4,1820,23,26,0,6,60,0,0,74,11,6,0,53,0,272,239,9,225,741,88,153,26,110,70,222,19,14,0,5,78,95,151,10,5,2,131,30,158,14,6
"2.16.21",120,0,4,29,1,7,125,0,20,172,5,0,14,7,152,14,12,3,1316,14,25,0,8,75,0,0,63,17,8,700,7,0,202,160,10,86,730,43,73,36,75,58,126,20,11,0,7,21,25,132,19,10,1,139,2,157,46,13
"2.17.21",142,0,2,25,4,4,164,7,13,222,4,10,19,6,263,38,16,12,2177,20,49,0,5,106,1,0,61,11,49,227,41,3,357,69,3,523,577,72,111,42,85,65,198,13,36,0,1,43,34,137,10,12,2,94,10,194,49,14
"2.18.21",218,0,2,25,0,2,148,9,3,206,7,17,9,16,308,35,13,6,2475,49,14,1,26,55,0,2,88,12,17,366,28,1,327,174,36,446,831,97,84,23,61,128,263,49,42,0,10,61,109,116,0,17,7,121,5,214,45,13
"2.19.21",214,1,11,34,0,4,151,3,33,264,4,14,27,0,213,77,12,9,2503,52,25,0,8,121,2,4,127,22,28,385,29,0,367,345,3,336,835,99,150,77,75,157,193,40,25,0,5,35,84,149,0,7,0,110,6,148,57,18
"2.20.21",182,0,5,22,0,0,191,5,30,277,1,36,23,14,243,51,11,1,2306,54,27,0,7,84,0,1,108,11,24,424,52,2,343,246,10,404,734,80,150,79,117,86,330,24,20,0,5,58,110,179,0,10,5,132,6,178,33,10
"2.21.21",158,0,3,18,0,2,161,5,17,160,3,23,8,6,125,12,11,2,1356,25,25,3,2,43,1,2,62,19,9,314,48,0,297,233,7,267,546,79,86,41,78,86,267,25,22,0,5,33,92,96,6,2,2,83,5,108,31,10
"2.22.21",151,0,3,2,0,4,117,6,14,226,8,0,1,16,111,19,7,8,964,30,23,1,0,75,0,0,31,21,5,276,38,0,188,198,10,128,367,60,75,22,98,50,229,17,10,0,2,38,59,117,12,3,1,84,28,98,20,9
"2.23.21",156,0,2,37,0,2,136,5,29,174,4,12,45,2,288,41,14,1,2027,31,27,0,5,46,0,0,48,17,14,276,29,0,353,166,8,308,488,52,94,37,123,65,247,18,36,0,8,38,38,137,68,7,6,90,8,151,40,14
"2.24.21",124,0,4,31,0,1,166,7,24,67,1,15,32,3,195,36,13,3,2063,44,30,1,1,93,1,0,61,9,15,300,44,0,232,116,13,309,689,68,140,77,101,81,225,25,23,0,7,35,75,118,12,11,3,72,23,154,31,9
"2.25.21",115,1,4,11,0,0,134,7,19,237,9,6,17,11,295,31,7,5,1983,24,24,0,2,92,0,1,71,22,13,191,19,0,260,224,9,367,535,80,117,28,109,71,253,34,28,0,9,41,54,121,11,12,4,104,7,158,27,6
